,Date,Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,zip_code,day_of_year,month,day_of week,year,trap_percent_of_all_mosquitos,trap_percent_with_wnv,trap_percent_with_wnv2,Depart,Sunrise,Sunset,hours_in_day,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,StnPressure,SeaLevel,ResultSpeed,AvgSpeed,ResultDir,CodeSum
81,2007-06-05,CULEX PIPIENS/RESTUANS,93,T162,41.725516999999996,-87.61425799999999,8,1,0,60619,156,6,1,2007,0.0005183687675412289,0.014285714285714285,0.047619047619047616,-9.0,4.283333333333333,19.383333333333333,15.1,64.0,47.0,56.0,48.0,51.0,9.0,0.0,29.1,29.79,5.2,7.6,5.0,"['BR', 'RA']"
82,2007-06-05,CULEX PIPIENS/RESTUANS,37,T218,41.948167,-87.730698,8,2,0,60641,156,6,1,2007,0.002925080902554077,0.005063291139240506,0.02702702702702703,-9.0,4.283333333333333,19.383333333333333,15.1,64.0,47.0,56.0,48.0,51.0,9.0,0.0,29.1,29.79,5.2,7.6,5.0,"['BR', 'RA']"
83,2007-06-05,CULEX RESTUANS,37,T218,41.948167,-87.730698,8,1,0,60641,156,6,1,2007,0.002925080902554077,0.005063291139240506,0.02702702702702703,-9.0,4.283333333333333,19.383333333333333,15.1,64.0,47.0,56.0,48.0,51.0,9.0,0.0,29.1,29.79,5.2,7.6,5.0,"['BR', 'RA']"
84,2007-06-05,CULEX RESTUANS,45,T220,41.963976,-87.69181,9,1,0,60625,156,6,1,2007,0.004672724175978791,0.006339144215530904,0.04081632653061224,-9.0,4.283333333333333,19.383333333333333,15.1,64.0,47.0,56.0,48.0,51.0,9.0,0.0,29.1,29.79,5.2,7.6,5.0,"['BR', 'RA']"
85,2007-06-26,CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,1,0,60634,177,6,1,2007,0.027473544679685127,0.004851752021563342,0.0972972972972973,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
86,2007-06-26,CULEX RESTUANS,41,T002,41.95469,-87.800991,9,4,0,60634,177,6,1,2007,0.027473544679685127,0.004851752021563342,0.0972972972972973,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
87,2007-06-26,CULEX SALINARIUS,41,T002,41.95469,-87.800991,9,1,0,60634,177,6,1,2007,0.027473544679685127,0.004851752021563342,0.0972972972972973,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
88,2007-06-26,CULEX PIPIENS/RESTUANS,62,T007,41.994991,-87.769279,9,1,0,60646,177,6,1,2007,0.0005702056442953517,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
89,2007-06-26,CULEX RESTUANS,62,T007,41.994991,-87.769279,9,4,0,60646,177,6,1,2007,0.0005702056442953517,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
90,2007-06-26,CULEX RESTUANS,79,T015,41.974089,-87.824812,8,1,0,60656,177,6,1,2007,0.001251490310206681,0.023668639053254437,0.11428571428571428,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
91,2007-06-26,CULEX PIPIENS/RESTUANS,15,T045,41.9216,-87.666455,8,1,0,60614,177,6,1,2007,0.002599249105813876,0.008547008547008548,0.08571428571428572,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
92,2007-06-26,CULEX RESTUANS,15,T045,41.9216,-87.666455,8,1,0,60614,177,6,1,2007,0.002599249105813876,0.008547008547008548,0.08571428571428572,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
93,2007-06-26,CULEX PIPIENS/RESTUANS,25,T046,41.891118,-87.65449100000001,8,1,0,60654,177,6,1,2007,0.004561645154362814,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
94,2007-06-26,CULEX RESTUANS,25,T046,41.891118,-87.65449100000001,8,6,0,60654,177,6,1,2007,0.004561645154362814,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
95,2007-06-26,CULEX PIPIENS/RESTUANS,11,T048,41.867108,-87.654224,8,2,0,60608,177,6,1,2007,0.013299861521486385,0.0022271714922048997,0.0273972602739726,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
96,2007-06-26,CULEX RESTUANS,11,T049,41.896282,-87.655232,8,1,0,60642,177,6,1,2007,0.0019253697080102786,0.0038461538461538464,0.011764705882352941,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
97,2007-06-26,CULEX RESTUANS,21,T050,41.919343,-87.694259,8,1,0,60647,177,6,1,2007,0.0005035582313257652,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
98,2007-06-26,CULEX PIPIENS/RESTUANS,22,T086,41.688324,-87.676709,8,1,0,60643,177,6,1,2007,0.009715711757344175,0.006097560975609756,0.09302325581395349,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
99,2007-06-26,CULEX PIPIENS/RESTUANS,22,T086,41.688324,-87.676709,8,1,0,60643,177,6,1,2007,0.009715711757344175,0.006097560975609756,0.09302325581395349,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
100,2007-06-26,CULEX RESTUANS,22,T086,41.688324,-87.676709,8,2,0,60643,177,6,1,2007,0.009715711757344175,0.006097560975609756,0.09302325581395349,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
101,2007-06-26,CULEX RESTUANS,22,T096,41.731922,-87.677512,8,5,0,60643,177,6,1,2007,0.004280244966269004,0.010380622837370242,0.12000000000000001,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
102,2007-06-26,CULEX PIPIENS/RESTUANS,53,T129,41.891126,-87.61156,5,1,0,60611,177,6,1,2007,0.0005331793037566925,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
103,2007-06-26,CULEX RESTUANS,53,T129,41.891126,-87.61156,5,1,0,60611,177,6,1,2007,0.0005331793037566925,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
104,2007-06-26,CULEX PIPIENS/RESTUANS,65,T143,41.999128999999996,-87.795585,8,1,0,60631,177,6,1,2007,0.0017032116647783234,0.02608695652173913,0.1935483870967742,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
105,2007-06-26,CULEX RESTUANS,65,T143,41.999128999999996,-87.795585,8,1,0,60631,177,6,1,2007,0.0017032116647783234,0.02608695652173913,0.1935483870967742,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
106,2007-06-26,CULEX PIPIENS/RESTUANS,75,T148,42.01743,-87.68776899999999,8,2,0,60645,177,6,1,2007,0.0015625115707314182,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
107,2007-06-26,CULEX RESTUANS,75,T148,42.01743,-87.68776899999999,8,2,0,60645,177,6,1,2007,0.0015625115707314182,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
108,2007-06-26,CULEX PIPIENS/RESTUANS,36,T011,41.944869,-87.832763,8,2,0,60634,177,6,1,2007,0.009708306489236443,0.008390541571319604,0.08270676691729323,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
109,2007-06-26,CULEX RESTUANS,36,T011,41.944869,-87.832763,8,4,0,60634,177,6,1,2007,0.009708306489236443,0.008390541571319604,0.08270676691729323,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
110,2007-06-26,CULEX PIPIENS/RESTUANS,72,T016,42.011601,-87.81150600000001,8,2,0,60631,177,6,1,2007,0.0062722620872488685,0.008264462809917356,0.10606060606060606,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
111,2007-06-26,CULEX RESTUANS,72,T016,42.011601,-87.81150600000001,8,2,0,60631,177,6,1,2007,0.0062722620872488685,0.008264462809917356,0.10606060606060606,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
112,2007-06-26,CULEX RESTUANS,38,T019,41.94983,-87.69845699999999,9,1,0,60618,177,6,1,2007,0.0005331793037566925,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
113,2007-06-26,CULEX PIPIENS/RESTUANS,49,T025,41.979243,-87.750938,9,1,0,60630,177,6,1,2007,0.0005331793037566925,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
114,2007-06-26,CULEX PIPIENS/RESTUANS,58,T028,41.986921,-87.689778,9,1,0,60659,177,6,1,2007,0.007553373469886477,0.008823529411764706,0.07692307692307691,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
115,2007-06-26,CULEX RESTUANS,58,T028,41.986921,-87.689778,9,9,0,60659,177,6,1,2007,0.007553373469886477,0.008823529411764706,0.07692307692307691,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
116,2007-06-26,CULEX PIPIENS/RESTUANS,14,T033,41.906638,-87.701431,9,2,0,60622,177,6,1,2007,0.005035582313257652,0.007352941176470588,0.05154639175257732,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
117,2007-06-26,CULEX RESTUANS,14,T033,41.906638,-87.701431,9,3,0,60622,177,6,1,2007,0.005035582313257652,0.007352941176470588,0.05154639175257732,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
118,2007-06-26,CULEX PIPIENS/RESTUANS,11,T090,41.868077,-87.666901,9,10,0,60607,177,6,1,2007,0.012477876761528152,0.004154302670623145,0.046357615894039736,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
119,2007-06-26,CULEX RESTUANS,11,T090,41.868077,-87.666901,9,19,0,60607,177,6,1,2007,0.012477876761528152,0.004154302670623145,0.046357615894039736,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
120,2007-06-26,CULEX PIPIENS,11,T090,41.868077,-87.666901,9,1,0,60607,177,6,1,2007,0.012477876761528152,0.004154302670623145,0.046357615894039736,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
121,2007-06-26,CULEX PIPIENS/RESTUANS,42,T135,41.662014,-87.72460799999999,8,20,0,60803,177,6,1,2007,0.023119247032338804,0.0025624599615631004,0.04371584699453552,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
122,2007-06-26,CULEX RESTUANS,42,T135,41.662014,-87.72460799999999,8,25,0,60803,177,6,1,2007,0.023119247032338804,0.0025624599615631004,0.04371584699453552,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
123,2007-06-26,CULEX PIPIENS,42,T135,41.662014,-87.72460799999999,8,6,0,60803,177,6,1,2007,0.023119247032338804,0.0025624599615631004,0.04371584699453552,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
124,2007-06-26,CULEX PIPIENS/RESTUANS,53,T141,41.961743,-87.76007,9,1,0,60630,177,6,1,2007,0.00028880545620154176,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
125,2007-06-26,CULEX RESTUANS,53,T141,41.961743,-87.76007,9,3,0,60630,177,6,1,2007,0.00028880545620154176,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
126,2007-06-26,CULEX RESTUANS,40,T142,41.953067,-87.776792,8,4,0,60634,177,6,1,2007,0.00042950555024844674,0.017241379310344827,0.05555555555555555,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
127,2007-06-26,CULEX RESTUANS,43,T145,41.878114000000004,-87.629798,3,1,0,60605,177,6,1,2007,0.0029769177793082,0.0024875621890547263,0.01098901098901099,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
128,2007-06-26,CULEX RESTUANS,42,T146,41.958271,-87.702575,9,6,0,60618,177,6,1,2007,0.0008442005642814298,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
129,2007-06-26,CULEX RESTUANS,28,T147,41.932094,-87.700117,8,1,0,60618,177,6,1,2007,0.00362117610468087,0.0081799591002045,0.04081632653061224,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
130,2007-06-26,CULEX RESTUANS,18,T150,42.006858,-87.675919,9,2,0,60626,177,6,1,2007,0.0004146950140329831,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
131,2007-06-26,CULEX PIPIENS/RESTUANS,70,T151,41.916265,-87.800515,8,3,0,60707,177,6,1,2007,0.014580972904123994,0.0030472320975114273,0.03846153846153846,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
132,2007-06-26,CULEX RESTUANS,70,T151,41.916265,-87.800515,8,6,0,60707,177,6,1,2007,0.014580972904123994,0.0030472320975114273,0.03846153846153846,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
133,2007-06-26,CULEX PIPIENS/RESTUANS,35,T158,41.682587,-87.707973,9,1,0,60655,177,6,1,2007,0.019068565377409488,0.002330097087378641,0.04081632653061224,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
134,2007-06-26,CULEX RESTUANS,35,T158,41.682587,-87.707973,9,4,0,60655,177,6,1,2007,0.019068565377409488,0.002330097087378641,0.04081632653061224,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
135,2007-06-26,CULEX RESTUANS,45,T220,41.963976,-87.69181,9,1,0,60625,177,6,1,2007,0.004672724175978791,0.006339144215530904,0.04081632653061224,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
136,2007-06-26,CULEX PIPIENS/RESTUANS,40,T001,41.953705,-87.733974,8,1,0,60641,177,6,1,2007,0.00018513170269329602,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
137,2007-06-26,CULEX RESTUANS,46,T003,41.964242,-87.757639,8,2,0,60630,177,6,1,2007,0.009967490873007058,0.010401188707280832,0.11475409836065571,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
138,2007-06-26,CULEX PIPIENS/RESTUANS,60,T006,41.990284,-87.797127,8,1,0,60631,177,6,1,2007,0.0007923636875273069,0.037383177570093455,0.16666666666666666,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
139,2007-06-26,CULEX RESTUANS,60,T006,41.990284,-87.797127,8,1,0,60631,177,6,1,2007,0.0007923636875273069,0.037383177570093455,0.16666666666666666,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
140,2007-06-26,CULEX RESTUANS,70,T008,42.008314,-87.77792099999999,9,2,0,60646,177,6,1,2007,0.01975725531142855,0.0037481259370314842,0.07194244604316545,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
141,2007-06-26,CULEX PIPIENS/RESTUANS,61,T012,41.991429,-87.747113,8,2,0,60646,177,6,1,2007,0.007049815238560712,0.004201680672268907,0.0380952380952381,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
142,2007-06-26,CULEX RESTUANS,27,T034,41.843810999999995,-87.686763,9,1,0,60608,177,6,1,2007,0.0003850739416020557,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
143,2007-06-26,CULEX RESTUANS,68,T037,41.921177,-87.79518,8,1,0,60707,177,6,1,2007,0.0012663008464221448,0.005847953216374269,0.034482758620689655,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
144,2007-06-26,CULEX PIPIENS/RESTUANS,21,T040,41.852652,-87.719887,8,5,0,60623,177,6,1,2007,4.443160864639104e-05,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
145,2007-06-26,CULEX RESTUANS,21,T040,41.852652,-87.719887,8,1,0,60623,177,6,1,2007,4.443160864639104e-05,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
146,2007-06-26,CULEX RESTUANS,30,T043,41.857402,-87.694991,8,1,0,60608,177,6,1,2007,0.001429216744792245,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
147,2007-06-26,CULEX PIPIENS/RESTUANS,11,T047,41.868142,-87.696269,9,1,0,60612,177,6,1,2007,0.007383052303408645,0.003009027081243731,0.02631578947368421,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
148,2007-06-26,CULEX RESTUANS,11,T047,41.868142,-87.696269,9,1,0,60612,177,6,1,2007,0.007383052303408645,0.003009027081243731,0.02631578947368421,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
149,2007-06-26,CULEX PIPIENS/RESTUANS,25,T051,41.846283,-87.656913,9,1,0,60608,177,6,1,2007,0.0002443738475551507,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
150,2007-06-26,CULEX RESTUANS,10,T085,41.721474,-87.648064,8,2,0,60643,177,6,1,2007,0.0013699745999303905,0.005405405405405406,0.030303030303030304,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
151,2007-06-26,CULEX PIPIENS,10,T088,41.869107,-87.69629300000001,9,1,0,60612,177,6,1,2007,0.00092565851346648,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
152,2007-06-26,CULEX PIPIENS/RESTUANS,96,T161,41.719059,-87.675088,9,3,0,60643,177,6,1,2007,0.0009330637815742119,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
153,2007-06-26,CULEX RESTUANS,96,T161,41.719059,-87.675088,9,5,0,60643,177,6,1,2007,0.0009330637815742119,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
154,2007-06-26,CULEX RESTUANS,18,T219,41.966986999999996,-87.674677,8,1,0,60640,177,6,1,2007,0.00037026340538659204,0.0,0.0,10.0,4.3,19.516666666666666,15.216666666666665,92.0,70.0,81.0,69.0,72.0,0.0,16.0,29.39,30.11,6.1,7.1,22.0,"['BR', 'HZ', 'VCTS', 'TSRA']"
155,2007-06-29,CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,2,0,60634,180,6,4,2007,0.027473544679685127,0.004851752021563342,0.0972972972972973,-8.0,4.316666666666666,19.516666666666666,15.2,70.0,56.0,63.0,55.0,59.0,2.0,0.0,29.41,30.13,7.6,8.3,2.0,
156,2007-06-29,CULEX PIPIENS/RESTUANS,79,T015,41.974089,-87.824812,8,1,0,60656,180,6,4,2007,0.001251490310206681,0.023668639053254437,0.11428571428571428,-8.0,4.316666666666666,19.516666666666666,15.2,70.0,56.0,63.0,55.0,59.0,2.0,0.0,29.41,30.13,7.6,8.3,2.0,
